,Unnamed: 0,date,open,high,low,close,200_ma,20_ema,100_ma,volume,volume_ma,rsi,relative_vol,atr,prev_close,$_change,ov_ni_%_change,day_o_c_delta%,hofd_o_delta%,lofd_o_delta%,hofd_lofd_delta%
2243,2442,2018-07-20 13:30:00,48.54,48.89,48.39,48.51,44.41344999999999,47.335717271101856,44.52950000000003,2139152,3244232.2,60.14612764309847,0.6593708058257975,0.7902127630229475,48.64,-0.10000000000000142,-0.2055921052631608,-0.06180469715698628,0.7210548001648155,-0.30902348578491673,1.0332713370531101
2244,2443,2018-07-23 13:30:00,48.35,48.86,48.1585,48.77,44.46165,47.472315626235,44.56490000000004,1643644,3233990.7,61.46781993739088,0.5082401752113882,0.7680345722672114,48.51,-0.1599999999999966,-0.3298289012574657,0.868665977249228,1.0548086866597683,-0.3960703205791207,1.4566483590643458
2246,2445,2018-07-25 13:30:00,49.33,50.9146,49.32,50.78,44.56505,47.95429918610167,44.69240000000003,3663772,3068263.45,70.14343617543203,1.194086511704202,1.053794446900306,49.41,-0.0799999999999983,-0.1619105444242022,2.9393877964727406,3.2122440705453106,-0.02027163997567,3.233171127331711
2247,2446,2018-07-26 13:30:00,50.3,50.78,50.22,50.33,44.6191,48.18055640647293,44.74040000000003,2383919,2948834.4,66.45214507699723,0.8084275603947105,0.93034583517523,50.78,-0.4800000000000039,-0.9452540370224576,0.05964214711729848,0.9542743538767474,-0.15904572564611988,1.1150935882118722
2252,2451,2018-08-02 13:30:00,48.21,49.87,48.07,49.73,44.84990000000001,48.574492407879035,44.8393,2931695,2784343.55,59.57001641987428,1.0529214327736245,1.2928371464331827,49.03,-0.8200000000000003,-1.6724454415663883,3.1528728479568473,3.4432690313212957,-0.2903961833644484,3.7445392136467595
2254,2453,2018-08-06 13:30:00,50.37,51.13,50.188,50.96,44.95465,48.95984525905745,44.9053,2344709,2634299.0,65.0233122447282,0.8900694264394436,1.0920958948686663,50.41,-0.03999999999999915,-0.07934933544931393,1.1713321421481109,1.5088346237840087,-0.36132618622194773,1.8769426954650517
2256,2455,2018-08-08 13:30:00,51.34,51.6199,51.1,51.38,45.06275000000001,49.404045665577634,44.99539999999999,1859934,2524546.3,66.47380923634076,0.7367399045127436,0.8774039408636249,51.44,-0.09999999999999433,-0.19440124416795165,0.07791195948577939,0.5451889365017487,-0.46747175691469023,1.0174168297455966
2258,2457,2018-08-10 13:30:00,50.25,50.5785,49.681,50.1,45.163500000000006,49.621633753454724,45.10479999999998,2915324,2461100.0,56.24017157163006,1.1845613749949209,0.9701647167357887,51.16,-0.9099999999999966,-1.778733385457382,-0.29850746268656436,0.6537313432835786,-1.1323383084577165,1.806525633542
2261,2460,2018-08-15 13:30:00,49.67,49.719,48.477,49.36,45.30305000000002,49.66017124661979,45.34149999999999,4299872,2626420.45,50.52100442756369,1.6371605696262377,1.2862476148729125,50.45,-0.7800000000000011,-1.5460852329038677,-0.6241191866317742,0.09865109724179481,-2.401852224682917,2.5620397301813322
2263,2462,2018-08-17 13:30:00,50.33,51.3,50.14,51.0,45.40260000000002,49.86100185947787,45.53549999999999,3372106,2706602.25,58.77116648432331,1.2458816215053394,1.3266392833660126,50.51,-0.17999999999999972,-0.3563650762225297,1.331213987681307,1.9272799523147206,-0.3775084442678278,2.313522138013555
2266,2465,2018-08-22 13:30:00,51.44,51.91,51.29,51.61,45.55750000000002,50.297893505470114,45.88809999999999,2035366,2620045.9,61.40625135385914,0.7768436423193961,0.9544931351700358,51.66,-0.21999999999999886,-0.4258614014711554,0.3304821150855399,0.9136858475894225,-0.29160186625194123,1.2088126340417185
2267,2466,2018-08-23 13:30:00,51.5,52.0,51.19,51.37,45.60620000000004,50.39999888590154,46.00249999999998,2147217,2608210.8,59.512158592721434,0.8232528597765181,0.9183698513775274,51.61,-0.10999999999999943,-0.21313698895562766,-0.2524271844660244,0.9708737864077669,-0.60194174757282,1.5823403008400123
2272,2471,2018-08-30 13:30:00,54.14,54.38,53.42,53.75,45.90710000000003,51.655158538288326,46.63569999999997,2677891,2568919.6,66.57714502361503,1.0424191555080198,0.9673631580905664,54.45,-0.3100000000000023,-0.5693296602387553,-0.7203546361285567,0.4432951606944994,-1.3298854820834851,1.7970797454137044
2273,2472,2018-08-31 13:30:00,53.51,54.05,53.19,53.75,45.97035000000002,51.854667248927534,46.762499999999974,2799298,2612469.3,66.57714502361503,1.07151421836804,0.9405223685679246,53.75,-0.24000000000000196,-0.4465116279069805,0.44851429639320123,1.009157166884693,-0.5980190618575972,1.6168452716676058
2274,2473,2018-09-04 13:30:00,53.51,53.69,52.85,53.5,46.03555000000003,52.01136560617253,46.87639999999998,2390166,2614742.15,64.40609962450108,0.9141115501580148,0.9303917764259432,53.75,-0.24000000000000196,-0.4465116279069805,-0.018688095683046177,0.3363857222948976,-1.233414315081287,1.5894039735099268
2275,2474,2018-09-05 13:30:00,53.25,53.36,52.4016,53.09,46.09370000000003,52.114092691298964,46.98999999999998,2584490,2623121.25,60.8987378787824,0.9852727928607952,0.9723938323194568,53.5,-0.25,-0.4672897196261682,-0.3004694835680687,0.20657276995305057,-1.593239436619715,1.8289517877316677
2277,2476,2018-09-07 13:30:00,51.86,52.8122,51.7287,52.19,46.20560000000004,52.16319152280936,47.16969999999999,2650631,2694814.3,53.7383069677674,0.9836043247952188,1.0728465306796942,52.6,-0.7400000000000021,-1.406844106463882,0.6363285769379065,1.8360971847281096,-0.2531816428846818,2.09458192454091
2279,2478,2018-09-11 13:30:00,52.09,53.28,51.861,53.05,46.31275000000003,52.275809840667065,47.34889999999999,1957009,2565042.4,59.139919246417826,0.7629538599439916,1.1082261735073298,52.49,-0.3999999999999986,-0.7620499142693818,1.8429641005951118,2.2845075830293675,-0.43962372816280726,2.736160120321637
2280,2479,2018-09-12 13:30:00,52.99,53.4,52.56,53.07,46.36685000000003,52.351446998698776,47.45639999999999,2661084,2582810.7,59.26209224228533,1.0303054730259558,1.0411696301304965,53.05,-0.059999999999995175,-0.11310084825635283,0.1509718814870698,0.7737308926212428,-0.811473862993017,1.598173515981728
2283,2482,2018-09-17 13:30:00,53.9,53.9499,52.92,53.09,46.52645000000004,52.684236579643105,47.82829999999998,1709485,2318300.85,56.3680193087478,0.7373870393051014,0.972524687711302,53.96,-0.060000000000002274,-0.11119347664937412,-1.502782931354351,0.09257884972170861,-1.8181818181818126,1.946145124716549
2288,2487,2018-09-24 13:30:00,54.86,54.959,54.32,54.73,46.79340000000004,53.49046118854988,48.48709999999997,2156031,2199659.45,62.5318025093271,0.9801658161221274,0.9731674796033648,55.25,-0.39000000000000057,-0.7058823529411775,-0.23696682464455443,0.18045935107547167,-0.9843237331388974,1.1763622974963235
2292,2491,2018-09-28 13:30:00,53.96,54.66,53.93,54.32,46.98190000000004,53.739456978075026,48.99019999999996,1492977,2031063.1,58.05184037750179,0.7350716971816385,0.9938221322182512,54.34,-0.38000000000000256,-0.6993006993007039,0.6671608598962183,1.2972572275759744,-0.055596738324687055,1.353606526979412
2294,2493,2018-10-02 13:30:00,54.8,55.267,54.5815,54.8,47.09560000000004,53.93960083692763,49.20519999999996,1228275,1930173.65,60.751177285325696,0.6363546616647678,0.968524949372768,54.89,-0.09000000000000341,-0.16396429222081144,0.0,0.8521897810219085,-0.39872262773722417,1.2559200461694981
2296,2495,2018-10-04 13:30:00,54.58,54.61,52.61,53.61,47.191200000000045,53.99268912047818,49.38969999999996,4263429,1970317.7,49.762946758792495,2.1638281988737145,1.3229202840221823,54.92,-0.3400000000000034,-0.6190823015295037,-1.7772077684133363,0.05496518871381667,-3.609380725540489,3.8015586390420077
2298,2497,2018-10-08 13:30:00,52.3,52.8999,51.4,52.66,47.273750000000035,53.762133270958316,49.55419999999995,3714691,2147043.0,43.23286484877058,1.7301428057099928,1.5372614097624786,52.79,-0.490000000000002,-0.9282060996400872,0.6883365200764808,1.1470363288719028,-1.7208413001912017,2.918093385214015
2299,2498,2018-10-09 13:30:00,52.45,53.23,52.1021,52.46,47.312800000000045,53.6381205784861,49.63229999999997,3446862,2221535.65,41.904251070831435,1.5515672683443096,1.434921057321858,52.66,-0.20999999999999372,-0.398784656285594,0.01906577693040612,1.4871306005719618,-0.6632983794089662,2.164787983593745
2300,2499,2018-10-10 13:30:00,52.09,52.1146,47.2276,47.49,47.327250000000035,53.05258528529696,49.66409999999996,9485442,2562753.55,22.99368831486516,3.7012696753458796,2.384290792991393,52.46,-0.36999999999999744,-0.7052992756385771,-8.83086964868497,0.047225955077749106,-9.334613169514304,10.347762748901067
2301,2500,2018-10-11 13:30:00,46.87,47.74,43.39,44.27,47.326400000000035,52.21614859145914,49.65399999999996,14312374,3187488.65,17.487430542065187,4.490172537555545,2.875718094743545,47.49,-0.6200000000000045,-1.305538008001694,-5.547258374226572,1.8561979944527514,-7.42479197781096,10.02535146347085
2303,2502,2018-10-15 13:30:00,45.87,46.65,45.29,45.35,47.33770000000004,51.0412463526457,49.66739999999997,4841843,3653894.2,26.74346790671625,1.3251185543358095,2.413216428293244,46.17,-0.30000000000000426,-0.6497725795971503,-1.1336385437104775,1.700457815565732,-1.2644429910616923,3.0028703908147483
2306,2505,2018-10-18 13:30:00,47.78,48.108,45.46,46.25,47.37390000000004,50.127058496144784,49.76669999999997,6828458,4256869.75,34.98081429647877,1.6041031088630324,2.5171381806862123,48.28,-0.5,-1.035625517812759,-3.202176642946842,0.6864796986186602,-4.855588112180829,5.824901011878566
2310,2509,2018-10-24 13:30:00,44.65,44.8499,40.42,40.69,47.30980000000004,48.11805168770258,49.73779999999998,9348175,5267201.4,24.028924125908066,1.7747897393860808,2.9207491899827467,44.74,-0.09000000000000341,-0.2011622708985324,-8.868980963045916,0.44770436730123075,-9.47368421052631,10.959673428995538
2314,2513,2018-10-30 13:30:00,39.84,41.83,39.5801,41.72,47.15630000000003,45.842108966907254,49.51089999999999,6286932,6578976.95,35.11416850778812,0.9556093671980412,3.2222823608929785,39.87,-0.02999999999999403,-0.07524454477048917,4.71887550200802,4.994979919678701,-0.6523594377510085,5.684422222278358
2319,2518,2018-11-06 14:30:00,44.21,45.17,44.17,45.08,46.97100000000002,45.16415564915022,49.329699999999974,2298014,6799321.3,46.862672273579776,0.33797696837771146,1.99905880243847,44.24,-0.030000000000001137,-0.06781193490054506,1.9678805700067799,2.1714544220764553,-0.09047726758651696,2.2639800769753227
2321,2520,2018-11-08 14:30:00,47.54,48.07,47.0301,47.66,46.92220000000001,45.63673512322728,49.34599999999998,2813878,5958090.25,53.96396359587415,0.4722785123974918,1.9326393263716408,47.89,-0.3500000000000014,-0.7308415117978729,0.2524190155658339,1.1148506520824593,-1.0725704669751825,2.2111371228213486
2322,2521,2018-11-09 14:30:00,46.95,47.0399,45.48,46.33,46.88145000000002,45.70276034958659,49.33969999999999,4498641,5779554.0,49.987818775192395,0.7783716528991683,1.9944794947787308,47.66,-0.7099999999999937,-1.4897188417960423,-1.3205537806176881,0.19148029818956355,-3.130990415335476,3.429859278803883
2323,2522,2018-11-12 14:30:00,45.99,46.11,43.39,43.64,46.832600000000006,45.5063069829593,49.31559999999999,5285228,5801723.25,43.07481084853221,0.9109755450675796,2.2308596210840475,46.33,-0.3399999999999963,-0.7338657457370955,-5.109806479669497,0.26092628832354303,-5.6534029136768895,6.2687255127909625
2326,2525,2018-11-15 14:30:00,41.86,44.0999,41.02,43.87,46.70565000000002,44.928934196751726,49.26049999999999,6201772,5761661.05,44.898805074412955,1.0763861230608145,2.537525152644831,42.52,-0.6600000000000037,-1.5522107243650134,4.801720019111319,5.350931677018631,-2.0066889632106935,7.508288639687945
2327,2526,2018-11-16 14:30:00,43.25,44.65,42.94,44.12,46.68490000000003,44.85189284468014,49.26649999999999,4776149,5690800.0,45.713144598958685,0.8392754972938778,2.330643864483624,43.87,-0.6199999999999974,-1.4132664691132837,2.011560693641613,3.2369942196531762,-0.7167630057803521,3.9823008849557544
2328,2527,2018-11-19 14:30:00,43.83,43.96,41.43,42.08,46.68360000000003,44.587903049948686,49.24389999999998,5329921,5716000.6,40.458652392437116,0.9324563401900272,2.4204828983627173,44.12,-0.28999999999999915,-0.6572982774252021,-3.992699064567648,0.29660050193931686,-5.4757015742642,6.106685976345646
2333,2532,2018-11-27 14:30:00,40.52,41.41,40.19,41.4,46.635250000000006,42.91576740978612,49.00619999999998,3522539,4588082.25,42.76207900103725,0.7677584681486475,1.7243349065450575,41.0,-0.4799999999999969,-1.1707317073170656,2.171767028627827,2.1964461994076836,-0.8144126357354526,3.035580990296091
2335,2534,2018-11-29 14:30:00,43.87,44.76,43.26,43.97,46.63980000000002,43.132861757217206,48.93039999999999,4628246,4481308.95,50.63279387568299,1.032788868529138,1.8830633849315959,44.27,-0.4000000000000057,-0.9035464196973246,0.22794620469569507,2.028721221791659,-1.3904718486437189,3.467406380027739
2336,2535,2018-11-30 14:30:00,43.89,45.0899,43.73,44.86,46.63315000000002,43.29735111367271,48.90729999999998,4103267,4470594.0,53.1618571192093,0.917834855949791,1.7522725386986977,43.97,-0.0799999999999983,-0.1819422333409104,2.21007063112326,2.7338801549327854,-0.364547732968794,3.109764463754867
2338,2537,2018-12-04 14:30:00,46.07,46.31,41.83,42.1,46.61830000000001,43.45928288443504,48.82519999999999,7951475,4727567.85,45.383605878686026,1.6819377854090451,2.575028303018018,46.5,-0.4299999999999997,-0.9247311827956984,-8.617321467332317,0.520946385934452,-9.203386151508578,10.710016734401158
2340,2539,2018-12-07 14:30:00,41.62,42.4464,38.44,38.89,46.57475,42.88630639746269,48.65989999999998,9520177,5378208.95,38.553654962919886,1.7701389232934135,3.1513034204476362,41.86,-0.24000000000000196,-0.5733397037744912,-6.559346468044202,1.9855838539163853,-7.640557424315232,10.422476586888656
2341,2540,2018-12-10 14:30:00,38.79,39.5599,36.67,39.08,46.53525000000001,42.52380102627577,48.558499999999974,8545859,5664808.0,39.14061018940478,1.5085875814325922,3.0859525653357256,38.89,-0.10000000000000142,-0.2571355104139918,0.7476153647847362,1.9847898943026547,-5.4653261149780805,7.880829015544033
2346,2545,2018-12-17 14:30:00,36.94,37.48,34.43,35.27,46.35040000000002,40.748712061077924,48.00839999999997,9401868,6150554.05,31.73459175406866,1.528621311766214,2.581364134156817,37.44,-0.5,-1.3354700854700856,-4.520844612885747,1.4618299945858126,-6.794802382241468,8.858553586988084
2349,2548,2018-12-20 14:30:00,32.93,33.6033,30.836,31.88,46.16575000000002,38.82788424867006,47.53049999999998,13724940,6912894.1,26.027792534148503,1.9854115803683439,2.820042681597407,33.37,-0.4399999999999977,-1.3185495954450042,-3.188581840267236,2.044640145763734,-6.3589432128758006,8.974250875599944
2362,2561,2019-01-10 14:30:00,35.15,36.33,34.825,36.23,45.33555000000001,34.91229707019682,45.24639999999997,5935757,9801460.55,51.310588080573815,0.6055992338815259,1.7950170229114946,35.83,-0.6799999999999997,-1.8978509628802671,3.0725462304409623,3.357041251778093,-0.9246088193456493,4.321608040200991
2363,2562,2019-01-11 14:30:00,35.7,36.24,35.4301,36.24,45.31715000000001,35.03874496827331,45.09879999999998,5612331,9741996.8,51.339786714693254,0.5760965760120142,1.5487377671836209,36.23,-0.5299999999999939,-1.462876069555601,1.5126050420168042,1.5126050420168042,-0.7560224089635849,2.285909438584703
2367,2566,2019-01-17 14:30:00,36.64,38.31,36.63,37.91,45.25735,35.65918584854226,44.51219999999999,5419357,9344125.0,56.466946421878454,0.5799747969981138,1.3411525747729425,37.02,-0.38000000000000256,-1.0264721772015195,3.466157205240164,4.557860262008738,-0.027292576419208545,4.586404586404585
2369,2568,2019-01-22 14:30:00,38.64,38.73,37.0,37.81,45.22655,36.18205462885207,44.2265,7651468,8791775.15,54.65568208105928,0.8702984174930816,1.6606483233097808,39.35,-0.7100000000000009,-1.8043202033036867,-2.1480331262939916,0.2329192546583755,-4.244306418219463,4.675675675675667
2371,2570,2019-01-24 14:30:00,37.93,38.34,37.43,38.06,45.21099999999999,36.514108210919716,43.9059,6140551,8452166.0,55.4348618750354,0.7265061997125943,1.4934896818617531,37.96,-0.030000000000001137,-0.07903055848261628,0.34273662008964556,1.0809385710519477,-1.318217769575534,2.4312049158429168
2376,2575,2019-01-31 14:30:00,39.72,41.01,39.6,40.8,45.14244999999999,37.59113370285165,43.1962,8228158,6982113.3,62.83331307730733,1.1784624004884023,1.5451036061449268,39.74,-0.02000000000000313,-0.05032712632109493,2.7190332326283944,3.247734138972808,-0.30211480362537124,3.5606060606060517
2380,2579,2019-02-06 14:30:00,42.07,42.3,41.6532,42.05,45.10619999999998,38.96179644946977,42.756,3422335,5933181.95,65.8976515981542,0.5768127505343065,1.0484320003817929,42.21,-0.14000000000000054,-0.3316749585406316,-0.04753981459473051,0.546707867839308,-0.9907297361540338,1.5528218720290372
2382,2581,2019-02-08 14:30:00,40.16,40.99,39.75,40.94,45.10034999999998,39.31031410035961,42.4946,4921035,5888723.4,59.702915951099904,0.8356709367602492,1.2878680002147591,40.82,-0.6600000000000037,-1.6168544830965303,1.9422310756972143,2.0667330677290976,-1.0209163346613461,3.119496855345917
2386,2585,2019-02-14 14:30:00,42.42,43.3,42.0,42.69,45.11494999999998,40.32694619974684,42.022599999999976,6092333,5835611.8,64.82399235815797,1.043992165482975,1.2052062813179507,42.98,-0.5599999999999952,-1.3029315960911942,0.636492220650627,2.074493163602064,-0.9900990099009941,3.0952380952380882
2388,2587,2019-02-19 14:30:00,43.66,44.64,43.64,44.3,45.14679999999998,41.0278629889084,41.80649999999999,3781759,5677203.6,69.81158726142446,0.6661305928855538,1.1885535332413473,44.07,-0.4100000000000037,-0.9303380984796996,1.4658726523133316,2.244617498854796,-0.04580852038478246,2.2914757103574703
2389,2588,2019-02-20 14:30:00,44.28,44.7783,44.0085,44.56,45.168099999999974,41.36425698996475,41.70799999999999,4334608,5511360.6,70.58425864371898,0.786486008554766,1.0838651499310117,44.3,-0.019999999999996017,-0.04514672686229351,0.6323396567299032,1.1253387533875348,-0.6131436314363216,1.749207539452614
2390,2589,2019-02-21 14:30:00,44.23,44.4,43.55,44.07,45.17919999999997,41.6219468004443,41.6097,4584317,5364105.75,67.0986719556496,0.8546283786444739,1.06539886244826,44.56,-0.3300000000000054,-0.7405745062836745,-0.36174542165949947,0.3843545105132302,-1.5374180420529047,1.9517795637198656
2393,2592,2019-02-26 14:30:00,44.84,45.4155,44.75,44.97,45.21409999999997,42.495122892154995,41.32379999999999,3184654,5204820.1,69.52044138312607,0.611866296781324,0.9313088950953596,45.08,-0.2399999999999949,-0.5323868677905832,0.2899197145405786,1.283452274754679,-0.2007136485281075,1.48715083798883
2394,2593,2019-02-27 14:30:00,44.57,45.07,44.055,44.87,45.214849999999984,42.721301664330724,41.22449999999999,3532526,5159705.8,68.69266309752842,0.6846370969445583,0.9522316713215198,44.97,-0.3999999999999986,-0.8894818768067568,0.6730984967466842,1.121830827911151,-1.1554857527484867,2.30393825899444
2395,2594,2019-02-28 14:30:00,44.75,44.98,44.45,44.58,45.21289999999998,42.898320553442076,41.121099999999984,3285363,4958420.85,66.22981442191818,0.6625825236274571,0.8466737534911384,44.87,-0.11999999999999746,-0.2674392689993257,-0.3798882681564284,0.5139664804469204,-0.6703910614525076,1.1923509561304702
2400,2599,2019-03-07 14:30:00,43.65,43.7187,42.36,42.82,45.20644999999998,43.42236127462503,40.7488,6250689,4981084.7,50.13322376808762,1.254885105647772,1.2104509004866677,43.88,-0.230000000000004,-0.5241567912488696,-1.9014891179839593,0.15738831615120222,-2.955326460481098,3.2075070821529716
2409,2608,2019-03-20 13:30:00,46.72,47.38,45.8,46.39,45.24294999999998,44.828884525473406,40.69590000000001,7503951,4966094.7,64.24674188078615,1.5110366300505709,1.224862470528715,46.86,-0.14000000000000054,-0.2987622705932577,-0.7063356164383525,1.4126712328767201,-1.9691780821917846,3.4497816593886586
2410,2609,2019-03-21 13:30:00,45.93,48.17,45.91,47.92,45.25299999999999,45.12327647542833,40.76820000000001,7996675,5136712.6,70.23122581464717,1.556769012149911,1.4836468528965376,46.39,-0.4600000000000009,-0.9915930157361518,4.332680165469196,4.8769867189201,-0.04354452427607909,4.922674798518853
2411,2610,2019-03-22 13:30:00,47.16,47.47,45.1559,45.18,45.24884999999998,45.128678715863714,40.7908,10391484,5313821.85,53.092215355185395,1.9555574675504042,1.803760139672403,47.92,-0.7600000000000051,-1.5859766277128655,-4.198473282442742,0.6573367260390209,-4.2495759117896394,5.1246902398136145
2412,2611,2019-03-25 13:30:00,45.0,45.62,44.38,45.02,45.23809999999999,45.11832836197194,40.83540000000001,8812428,5495902.85,52.28975023270682,1.6034541076358364,1.662820104754301,45.18,-0.17999999999999972,-0.3984063745019914,0.04444444444445139,1.377777777777772,-1.377777777777772,2.794051374493003
2422,2621,2019-04-08 13:30:00,49.43,49.85,49.05,49.81,45.2587,47.072304505490344,41.177700000000016,3444149,5714466.0,69.78546247678703,0.6027070595922699,0.939702260652198,49.66,-0.2299999999999969,-0.4631494160289909,0.7687639085575613,0.8496864252478287,-0.7687639085575613,1.6309887869520985
2423,2622,2019-04-09 13:30:00,49.23,49.42,48.705,49.01,45.27350000000001,47.256846933538895,41.231400000000015,5590911,5807721.45,63.82705750462689,0.9626685866623304,0.9810266954891494,49.81,-0.5800000000000054,-1.1644248142943292,-0.4468819825309747,0.3859435303676718,-1.0664229128580105,1.4680217636793007
2431,2630,2019-04-22 13:30:00,49.88,50.5087,49.805,50.39,45.49545,48.86137863674418,41.892400000000016,1768978,4496443.55,66.89508105028384,0.3934171485373146,0.8591716026169475,50.3,-0.4199999999999946,-0.8349900596421365,1.0224538893343986,1.2604250200481053,-0.1503608660785943,1.4129103503664246
2433,2632,2019-04-24 13:30:00,51.72,51.915,51.3483,51.48,45.55344999999999,49.35967729674521,42.100700000000025,2358493,3980470.7,70.03139110706832,0.5925161061981941,0.9077652764720319,51.75,-0.030000000000001137,-0.057971014492755824,-0.46403712296984145,0.3770301624129936,-0.7186774941995302,1.1036392636172907
2434,2633,2019-04-25 13:30:00,51.37,51.69,50.63,51.34,45.57175,49.54827945895998,42.17140000000001,2976156,3740897.25,68.66401899974908,0.7955727733500298,0.9458239573540228,51.48,-0.10999999999999943,-0.21367521367521256,-0.058399844267070344,0.6229316721822081,-1.440529491921345,2.0936203831720226
2437,2636,2019-04-30 13:30:00,52.03,52.4699,51.2,52.3,45.636,50.23153966191626,42.383300000000034,3347447,3367030.05,72.7196453665822,0.9941838802418768,0.9834007320087286,52.2,-0.1700000000000017,-0.32567049808429444,0.5189313857389891,0.8454737651355018,-1.5952335191235794,2.4802734374999997
2439,2638,2019-05-02 13:30:00,51.03,51.5958,49.93,50.8,45.661749999999984,50.364820448870226,42.563200000000016,6456964,3580739.0,58.20547078391576,1.8032489941322167,1.2827379117549094,51.15,-0.11999999999999746,-0.2346041055718425,-0.45071526553008817,1.1087595532039896,-2.1555947481873434,3.336270779090721
2443,2642,2019-05-08 13:30:00,48.8,49.78,48.47,48.83,45.69414999999998,50.338602155054815,43.01350000000002,6251040,3833527.4,44.14224011609832,1.6306235348676523,1.9836397298912032,49.06,-0.2600000000000051,-0.5299633102323789,0.06147540983606791,2.0081967213114837,-0.6762295081967179,2.7027027027027075
2445,2644,2019-05-10 13:30:00,47.85,49.47,46.1216,48.97,45.69034999999998,50.04552239903582,43.21720000000003,7709477,4256893.65,45.615140860893106,1.8110569898780533,2.3635223480638006,48.45,-0.6000000000000014,-1.2383900928792595,2.340647857889232,3.3855799373040694,-3.612121212121213,7.259938944008877
2448,2647,2019-05-15 13:30:00,45.69,47.72,45.5515,47.33,45.634149999999984,49.116963409457576,43.57180000000002,5612489,4943794.45,42.42466711893566,1.1352593755187377,2.4954859905894162,46.51,-0.8200000000000003,-1.7630617071597514,3.5894068724009647,4.442985335959731,-0.3031297876997166,4.760545755902664
2451,2650,2019-05-20 13:30:00,46.82,47.49,46.35,46.74,45.61609999999998,48.73233042063164,44.10940000000002,4861714,5289214.7,41.4070418215737,0.9191750147710964,2.0193456522799096,47.73,-0.9099999999999966,-1.9065577205112016,-0.17086715079025694,1.431012387868436,-1.0038445108927783,2.4595469255663445
2453,2652,2019-05-22 13:30:00,47.47,48.09,47.33,47.57,45.59319999999998,48.55766730577782,44.427700000000016,3591732,5315617.15,45.42020200735709,0.675694260637262,1.6052569294074497,47.99,-0.5200000000000031,-1.0835590748072579,0.2106593638087243,1.3060880556140817,-0.294923109332211,1.605746883583362
2457,2656,2019-05-29 13:30:00,44.19,44.41,43.1481,43.88,45.47164999999998,47.405495965962075,44.95070000000002,6781443,5833644.9,33.99796234924315,1.162470996477691,1.6994586378203262,44.8,-0.6099999999999994,-1.3616071428571417,-0.7015161801312405,0.49785019235120814,-2.3577732518669343,2.924578370774141
2460,2659,2019-06-03 13:30:00,42.45,43.03,41.42,42.1,45.365649999999974,46.23323149017751,45.20680000000003,7024881,5926968.95,30.237512064731288,1.185240054277659,1.6097575503304509,42.52,-0.07000000000000027,-0.1646284101599254,-0.8244994110718525,1.3663133097762032,-2.4263839811543018,3.887011105746015
2467,2666,2019-06-12 13:30:00,48.75,49.07,48.35,48.63,45.243349999999936,46.99576958730679,45.97450000000004,3015996,4958362.5,56.31097407863319,0.6082645228137313,1.4594346229597583,48.88,-0.13000000000000256,-0.26595744680851585,-0.24615384615384092,0.656410256410257,-0.8205128205128176,1.4891416752843822
2469,2668,2019-06-14 13:30:00,49.03,49.36,48.6,49.01,45.20594999999993,47.380981453554966,46.18540000000003,2055726,4689479.35,57.313043815007326,0.4383697733949932,1.1590569754148634,49.24,-0.21000000000000085,-0.4264825345247784,-0.040791352233332905,0.6730573118498844,-0.8770140730165198,1.5637860082304487
2474,2673,2019-06-21 13:30:00,52.18,52.95,52.0201,52.16,45.13659999999995,48.883999150894155,46.82550000000001,3595224,4302725.6,67.09610402177825,0.8355689705148756,1.237717036158021,52.41,-0.2299999999999969,-0.4388475481778227,-0.0383288616328155,1.475661172863172,-0.3064392487543127,1.787578263017571
2476,2675,2019-06-25 13:30:00,51.68,51.7,50.05,50.11,45.11849999999996,49.265813363883886,47.04080000000001,3304209,4204903.15,55.50194158229211,0.7857990736362144,1.2805908328388875,51.96,-0.28000000000000114,-0.5388760585065456,-3.037925696594428,0.038699690402482834,-3.1540247678018627,3.2967032967033085
2483,2682,2019-07-05 13:30:00,53.53,54.16,52.75,53.99,45.08774999999995,50.91098561948173,47.80150000000002,3417525,3240847.85,68.20065756974124,1.054515718780195,1.2889757904918608,54.23,-0.6999999999999957,-1.2907984510418509,0.8593312161404836,1.1769101438445646,-1.4571268447599497,2.672985781990515
2484,2683,2019-07-08 13:30:00,53.27,53.47,52.85,53.23,45.08429999999995,51.13184413191204,47.90770000000002,2254424,3087427.55,63.391944485643684,0.7301949482182991,1.251731842868896,53.99,-0.7199999999999989,-1.3335802926467843,-0.07508916838747184,0.3754458419372925,-0.7884362680683343,1.1731315042573272
2485,2684,2019-07-09 13:30:00,52.48,53.5399,52.451,53.38,45.08059999999993,51.34595421458708,48.01170000000002,2006490,2934689.25,63.93247350263458,0.683714638611226,1.2110238821516726,53.23,-0.75,-1.4089798985534474,1.7149390243902547,2.0196265243902554,-0.05525914634145648,2.076032868772764
2490,2689,2019-07-16 13:30:00,55.19,55.291,54.51,54.64,45.08049999999994,52.69101033122954,48.55130000000002,2263329,2983063.15,65.68907346337062,0.7587264788544621,0.8675187532840386,55.23,-0.03999999999999915,-0.07242440702516592,-0.9965573473455286,0.18300416742163272,-1.2321072658090229,1.4327646303430541
2492,2691,2019-07-18 13:30:00,53.26,54.36,52.99,54.17,45.07609999999993,52.91105380855751,48.72920000000003,2741047,2863257.05,61.027565521432074,0.9573178209759408,1.053604298722272,53.61,-0.3500000000000014,-0.6528632717776561,1.7085993240706039,2.0653398422831417,-0.5069470521967631,2.5853934704661206
